teff logg meta FUV NUV G3 G3_BP G3_RP U B V R I u g r i z J H Ks W1 W2 W3 H1 H2 H3 H4
3750.0 2.5 0.5 6.980910984566435e-05 23.957651138305664 502306.1875 290168.9375 677664.875 22332.703125 166102.859375 331051.125 531432.5625 771833.5625 24671.41796875 213563.9375 396620.03125 665298.1875 783594.5 681026.625 543344.4375 239433.46875 48518.11328125 12624.837890625 396.68634033203125 5.153129539421461e-06 3.50741474885443e-05 1.763368617274994e-05 0.00010178668301443931
3750.0 0.5 0.5 2.849055363185471e-06 4.703963279724121 558137.125 346668.03125 721665.3125 8289.5166015625 140344.609375 406738.40625 622934.375 777929.5625 9130.2685546875 214757.03125 523217.65625 720024.8125 780613.125 675307.125 506001.40625 235981.71875 49378.60546875 11973.3095703125 384.1869201660156 1.9046919634828053e-07 1.844857369300116e-06 9.32412239295007e-07 5.100304260546267e-06
3750.0 4.5 -1.0 0.0011339735938236117 168.2826385498047 738797.1875 538024.0 876683.75 57921.96484375 281395.40625 598316.6875 844895.5 868459.9375 62532.890625 359362.15625 781692.625 897037.5 862816.125 628085.5 416941.3125 187709.15625 40283.5546875 12937.09765625 386.2893371582031 8.872337354938321e-05 0.0005174929410462954 0.0002647510929806883 0.0015387654358038057
3750.0 4.5 0.2 0.0013866404769942164 98.25984954833984 584422.875 364592.0 762780.9375 46483.984375 226650.484375 403384.78125 625037.375 844703.8125 50810.078125 268617.125 494205.0 756052.4375 853888.0 680109.625 492394.8125 213270.4375 42851.23046875 12954.5146484375 389.8946228027344 0.00010470064837060208 0.0006014656793393774 0.000311050899980528 0.0018447040069137256
3750.0 4.0 0.0 0.000672216119710356 76.20697021484375 585927.0 378156.125 751528.75 42189.80859375 226058.6875 420470.6875 633281.0 819242.375 46282.8828125 273180.4375 519073.34375 747864.75 825822.625 663484.125 512399.875 219014.78125 42998.734375 12807.2373046875 386.0638732910156 4.9191838353319244e-05 0.00031443894983078683 0.00016049969915194807 0.0009399973288939746
3750.0 1.0 0.2 6.2839617385179736e-06 8.052816390991211 568886.375 371447.5625 719145.5 12334.9072265625 164688.390625 431509.8125 635559.8125 763188.875 13630.49609375 239231.109375 549099.5625 719632.9375 765179.875 649040.1875 523803.78125 236997.921875 48582.39453125 12171.1640625 386.181396484375 4.0229576821329406e-07 3.883172184314911e-06 1.944003995104699e-06 1.0840227525695529e-05
3750.0 1.5 -0.5 1.0037940228357911e-05 14.764263153076172 604008.1875 430356.75 728464.1875 23190.330078125 208499.0 492269.75 683111.1875 742567.3125 25653.853515625 286588.1875 625828.3125 735582.6875 741002.25 612056.5 538042.5 234271.03125 46648.63671875 12435.7353515625 384.7840576171875 4.0969937675701763e-07 6.855361977631107e-06 3.3641056784142882e-06 1.8992226598600148e-05
3750.0 1.0 -0.5 4.18036688643042e-06 9.49378490447998 605871.0625 430692.375 729922.125 18200.583984375 197411.046875 496390.0 689576.0625 739892.75 20145.6875 281381.96875 634588.3125 738168.8125 737727.1875 612434.25 534967.6875 235094.46875 47296.359375 12359.2978515625 385.27728271484375 1.3764629888899272e-07 3.0067535232258336e-06 1.468025058766989e-06 8.294727076103617e-06
3750.0 0.0 0.0 9.211734663949755e-07 3.1678810119628906 598955.75 406515.34375 737905.0625 7873.42041015625 158598.90625 476604.96875 685797.6875 757662.125 8701.787109375 247770.921875 621222.0625 743767.0625 755331.5 642809.625 509608.96875 234615.203125 48669.32421875 11957.7978515625 381.86328125 4.08386706973231e-08 6.720138501134559e-07 3.335163414626088e-07 1.841774347412097e-06
3750.0 0.5 -1.0 1.4233510228223167e-06 7.413265705108643 609542.8125 431039.875 733273.3125 16501.447265625 186339.9375 500027.125 700836.3125 734737.25 18194.359375 276057.15625 645717.5625 744974.8125 732191.3125 606933.3125 538683.9375 235244.515625 47390.2734375 12541.9794921875 389.08453369140625 0.0 1.210185439129377e-06 5.811902385141232e-07 3.3174269161021933e-06
3750.0 4.5 0.0 0.0016668946482241154 110.64812469482422 631138.1875 416289.15625 799298.875 48513.390625 243488.046875 461345.5625 689347.8125 857240.1875 52916.26953125 294997.15625 578792.3125 799323.5625 862021.375 664012.25 469865.28125 205547.53125 41979.5 12928.5205078125 388.6685485839844 0.00012575386043542738 0.0007280052895258511 0.00037504393525229356 0.002225052280073872
3750.0 3.0 0.5 0.0001279645221075043 32.71863555908203 489629.78125 277004.0 667847.5 27387.4296875 171343.25 312580.625 511892.65625 770446.875 30245.013671875 211074.140625 369942.3125 652668.75 783989.8125 686770.5 550281.875 239520.5 48055.8125 12764.03125 398.1911315917969 9.361975089364926e-06 6.260498905377493e-05 3.154588148498782e-05 0.00018363723063763508
3750.0 0.0 0.2 1.0359362931922078e-06 3.076820135116577 590996.625 392521.25 736925.4375 7167.61279296875 151445.609375 461121.34375 673416.5 765963.0 7909.8076171875 237973.28125 600497.9375 741051.5625 764232.0625 654733.6875 503067.625 234222.296875 48940.6171875 11889.7744140625 381.3925476074219 5.45468495819049e-08 7.349829570681217e-07 3.67505134398567e-07 2.0116066276770863e-06
3750.0 5.0 -0.5 0.0032943871337920427 155.86117553710938 722242.9375 509956.78125 874208.1875 53903.21875 268316.96875 564365.0625 820248.9375 882564.5625 58196.90625 337131.46875 742922.625 888969.1875 879181.8125 641196.375 420223.5 188433.78125 40115.421875 12895.83203125 385.6461486816406 0.0002581440269913636 0.0013666783749825195 0.0007073700893302055 0.004224261328176942
3750.0 1.0 0.5 7.30911960999947e-06 7.439383506774902 543524.6875 331605.46875 710417.125 10767.751953125 145498.21875 387201.34375 598911.9375 776384.375 11867.306640625 213753.234375 489851.84375 706255.3125 781619.1875 674658.0625 516944.75 237560.65625 49268.39453125 12139.09765625 387.41473388671875 5.199539985212397e-07 4.3234884320907364e-06 2.183292789434519e-06 1.2111045890564521e-05
3750.0 5.0 -1.0 0.0015594438882544637 192.996337890625 743429.375 534263.4375 887180.25 54679.87109375 270920.5625 592472.8125 854840.0625 877183.125 58761.75 347344.15625 787995.9375 908749.6875 871033.75 631022.6875 413027.4375 185423.4375 40103.23828125 12892.154296875 387.31317138671875 0.00012437834833920302 0.0006692467920960848 0.0003430789395151033 0.002028872372072377
3750.0 1.5 0.0 1.2949260053574108e-05 13.033377647399902 573330.875 383571.71875 717073.375 17482.12109375 182989.203125 441304.96875 639004.625 756693.9375 19357.166015625 254219.203125 557785.6875 718184.9375 758648.875 635828.0 534392.0625 236680.375 47836.515625 12337.7529296875 387.46038818359375 7.82104587038083e-07 7.769848397510083e-06 3.862966594505338e-06 2.180170063126571e-05
3750.0 4.0 0.2 0.0005719505134038627 67.8768310546875 541702.625 329188.40625 716538.8125 40098.2109375 208867.6875 365364.03125 573660.875 805587.6875 44057.46875 247366.46875 440766.15625 706720.1875 816183.4375 679264.8125 530779.3125 226258.78125 44152.20703125 12850.2685546875 388.819580078125 4.20774158585741e-05 0.0002644883768690594 0.0001354027113485484 0.0007937973796994809
3750.0 2.0 0.2 3.080818351008929e-05 18.538330078125 545870.1875 346354.125 703318.875 20002.794921875 178358.015625 396850.375 595826.875 765788.25 22127.380859375 239025.171875 491559.28125 699404.5 771595.625 652314.8125 538247.625 237616.046875 47990.328125 12462.4990234375 391.036865234375 2.080710522672754e-06 1.6988586461697074e-05 8.484420898424521e-06 4.8338170231572826e-05
3750.0 5.0 0.5 0.002242235466837883 110.48011016845703 555727.125 324108.75 749627.9375 50338.16015625 217161.796875 355580.25 581621.1875 856780.125 54851.34765625 248548.015625 427680.40625 735201.6875 871083.8125 706486.3125 487831.375 212428.921875 43047.08984375 13086.4228515625 392.161865234375 0.00017274339213949608 0.0009101660808571947 0.0004779741339148877 0.00286286619203026
3750.0 4.0 -1.0 0.0006873905658721924 125.752197265625 725704.9375 531990.25 859033.125 57331.046875 282525.75 593262.875 826705.9375 853253.125 62106.5703125 361007.40625 765964.875 877729.125 848180.6875 624731.375 430982.625 192548.25 40675.1796875 12910.4833984375 384.7231750488281 5.1574628104402e-05 0.00033920261473074865 0.000172515976967465 0.0009868554617615882
3750.0 4.0 -0.5 0.0008691673865541816 92.23063659667969 679848.1875 481533.75 824417.5 49351.28125 260993.890625 536203.9375 763777.0625 843153.9375 53809.59765625 327657.0625 688564.4375 834405.5625 841581.0625 636106.0 461791.34375 202036.734375 41255.83984375 12814.759765625 383.527587890625 6.361345858455241e-05 0.00041805024443179576 0.00021226133570497754 0.0012339177976802822
3750.0 2.5 -1.0 5.931431587669067e-05 34.214599609375 642777.5625 476794.09375 758357.125 42419.984375 254123.046875 536397.0625 726432.125 761200.8125 46469.01171875 328990.0625 678055.625 769633.75 757784.6875 609985.0625 526201.6875 223532.703125 42652.36328125 12553.8681640625 373.28521728515625 3.268151263330084e-06 3.730573083769837e-05 1.856861489367481e-05 0.00010389678124679013
3750.0 4.5 0.5 0.0009597575408406556 77.12416076660156 508189.9375 284099.46875 698741.75 43796.21484375 196729.453125 312184.78125 524987.0625 814306.5 47998.51171875 223723.734375 368633.4375 680411.5625 830198.875 709737.0625 526104.0625 225659.265625 44529.140625 13015.703125 392.51568603515625 7.289684345302279e-05 0.0004133519549015841 0.00021473550389396968 0.0012709015516820057
3750.0 2.0 0.0 2.743552795436699e-05 19.545347213745117 564331.125 373242.6875 711717.4375 21937.28125 190399.90625 426306.75 622518.25 759882.4375 24285.61328125 254663.859375 533101.625 710894.25 763404.8125 638462.6875 539647.0625 236397.84375 47369.12890625 12463.3671875 388.8746643066406 1.6887706770565973e-06 1.590227274338326e-05 7.897667591226883e-06 4.4959402836745624e-05
3750.0 0.0 -0.5 6.556340395036386e-07 3.5351626873016357 606763.375 420423.78125 737603.5 10031.1982421875 167019.640625 491230.9375 699780.1875 744193.25 11087.599609375 258480.84375 642257.5625 747109.0625 741459.25 623467.4375 524553.5625 235501.46875 48193.1953125 12199.8212890625 385.2036437988281 6.717451451905361e-09 5.330339983905546e-07 2.576373808044011e-07 1.4616550748207552e-06
3750.0 2.0 -0.5 2.450941246934235e-05 22.097410202026367 603270.3125 429302.9375 729712.3125 28484.662109375 218588.21875 487433.40625 677942.75 748817.25 31465.826171875 290689.96875 616872.0 735632.875 747940.3125 614794.3125 539178.9375 232665.671875 45737.15234375 12500.7939453125 383.4430236816406 1.2139054334190668e-06 1.5703927261876225e-05 7.751908463480441e-06 4.381588395264665e-05
3750.0 3.5 0.5 0.00023735365539323539 43.431461334228516 481715.09375 267978.6875 662837.1875 32667.8359375 176682.265625 298998.3125 498921.96875 772393.25 36025.609375 209521.59375 351193.53125 645291.25 787346.0625 693765.625 553917.875 238554.390625 47300.55859375 12874.8515625 397.9097900390625 1.7407299891430178e-05 0.00011244371878943962 5.712341378289586e-05 0.00033386331651406913
3750.0 2.5 0.2 6.365385343087837e-05 26.634798049926758 535286.0 334175.59375 696586.5625 24742.404296875 185003.390625 379743.6875 577637.375 768083.3125 27362.27734375 238413.375 464511.90625 690434.0 775653.1875 656594.75 544209.8125 237334.21875 47471.03125 12593.369140625 392.4613952636719 4.352605789192734e-06 3.377936453923172e-05 1.6882050072433574e-05 9.716467957648839e-05
3750.0 2.5 -0.5 5.938097456237301e-05 31.694255828857422 605215.5625 429240.6875 734909.4375 33838.8984375 228316.4375 483932.28125 676022.0 759316.25 37302.8125 294852.65625 610167.375 739782.1875 759081.125 620554.5 537695.9375 229878.515625 44504.02734375 12543.9423828125 380.91192626953125 3.4089693028431672e-06 3.5492457075357094e-05 1.7636666380491144e-05 0.00010000723733223898
3750.0 3.0 0.2 0.00012731926108244807 36.94728088378906 527453.5 324310.28125 692652.6875 29780.6640625 191700.875 365306.625 563363.875 772356.375 32894.29296875 238257.546875 442115.90625 684434.125 781486.0625 662708.5625 548008.8125 236305.25 46700.953125 12702.9541015625 392.5533752441406 8.810482525947969e-06 6.523375660012918e-05 3.2768591858532956e-05 0.00018960000693559544
3750.0 3.5 -1.0 0.00033458491088822484 80.77384185791016 698118.3125 512422.875 826810.0 52721.6015625 273008.71875 572850.25 792847.375 825048.125 57345.1875 349648.0625 734787.4375 842735.4375 820779.0625 619540.75 464882.71875 202543.421875 41069.95703125 12782.8369140625 379.88812255859375 2.346131863570827e-05 0.00017946285873980864 9.063847090369551e-05 0.0005124100799892946
3750.0 0.5 0.0 2.3845773284847382e-06 5.235426902770996 591511.75 401694.875 730372.0625 10481.3837890625 167875.453125 468253.9375 671730.0 755194.0 11593.3779296875 252075.109375 603687.875 734914.4375 754170.25 637708.625 519284.8125 235772.125 48438.2421875 12080.5400390625 383.5967712402344 1.27327535305245e-07 1.6167111766054687e-06 8.043114358635068e-07 4.4628858842247535e-06
3750.0 3.5 0.0 0.0002822856476996094 53.75417709350586 557039.0625 356427.0 717927.6875 36721.36328125 213123.59375 397995.53125 599651.4375 787865.625 40444.390625 259612.90625 487076.6875 712734.75 794978.5625 658826.4375 539247.25 229249.421875 44349.12109375 12720.1318359375 386.0317077636719 1.9825704420189562e-05 0.0001407852531753128 7.12141456320813e-05 0.00041300825591586275
3750.0 3.5 -0.5 0.00034808865166269243 62.42623519897461 639124.875 450468.65625 778944.9375 43463.30859375 247100.234375 502927.90625 713039.4375 805461.875 47626.44140625 309932.59375 638723.9375 785040.25 805266.5625 632310.75 505853.125 215499.3125 41926.08984375 12656.7685546875 378.8216247558594 2.407444193885062e-05 0.00018037765291258718 9.093160153432332e-05 0.0005225941606081471
3750.0 1.5 0.2 1.449933279218385e-05 12.424897193908691 557004.3125 358601.0625 710851.1875 15817.953125 171108.15625 413930.40625 615206.375 764110.0625 17491.462890625 238816.453125 519882.5625 709156.625 768055.875 649835.75 531816.4375 237549.0 48335.91796875 12318.4541015625 388.7743835449219 9.635536147010905e-07 8.371855799782985e-06 4.183858575976674e-06 2.3608197948904157e-05
3750.0 2.0 0.5 3.55345691787079e-05 16.83769416809082 515557.6875 303347.25 688356.0625 17728.853515625 158998.71875 349421.90625 552739.5625 773602.8125 19575.64453125 213884.71875 425806.3125 678792.5625 783366.125 677440.0 535629.6875 239101.0 48831.5859375 12467.4345703125 394.0149841308594 2.6357499087744535e-06 1.863517024143805e-05 9.368315792269701e-06 5.353749504645897e-05
3750.0 3.0 -1.0 0.00014206433843355626 50.257659912109375 663687.125 489419.09375 785209.375 47177.7421875 262058.90625 548339.75 751073.875 787307.8125 51511.84765625 336178.0625 698035.875 797931.4375 783747.25 614113.8125 505534.625 215398.5625 41629.76953125 12619.2490234375 374.1338806152344 9.03671321036901e-06 8.257506476545246e-05 4.141649013186627e-05 0.00023245103872264366
3750.0 1.5 -1.0 9.812159078137483e-06 17.46466064453125 622114.3125 456269.40625 736515.6875 29362.607421875 225512.375 520866.28125 707753.4375 737059.1875 32321.38671875 308571.75 659935.0625 748041.0 733898.5625 601147.4375 537870.4375 231775.28125 45612.94140625 12585.2041015625 383.0569152832031 3.0636472014037265e-07 7.195528398880211e-06 3.5222454426359136e-06 1.9791509977221833e-05
3750.0 0.5 0.2 2.625378783704946e-06 5.0535197257995605 580322.6875 382974.3125 727807.4375 9471.9619140625 158137.734375 447537.1875 655160.0 763619.25 10458.6416015625 239049.171875 576346.1875 730254.6875 763722.125 650652.9375 514222.75 235919.015625 48782.3984375 12028.1416015625 383.63934326171875 1.5529382142273056e-07 1.7281266139113216e-06 8.650585204454273e-07 4.7783384289271315e-06
3750.0 1.5 0.5 1.6608226360403933e-05 11.399799346923828 529393.0625 317262.0 699374.875 13896.3193359375 152125.34375 368211.09375 575379.6875 775174.0 15330.23828125 213951.0625 457101.6875 692518.25 782785.5625 675508.5625 526360.875 238555.375 49106.3671875 12306.7919921875 390.78778076171875 1.2164242458926148e-06 9.229055193916971e-06 4.653251283355364e-06 2.6210759996205493e-05
3750.0 1.0 0.0 5.554919880523812e-06 8.391178131103516 582620.4375 393385.5625 723389.0625 13671.8349609375 175586.3125 455670.8125 655743.6875 755047.0 15133.1845703125 253557.34375 581821.0625 726333.8125 755463.5 635490.125 527652.25 236485.984375 48173.41015625 12207.5771484375 385.55511474609375 3.1537371054061016e-07 3.542867081784021e-06 1.7609047225397706e-06 9.854482324067722e-06
3750.0 4.0 0.5 0.00045807514106854796 56.83917999267578 483696.875 266566.0 668921.5625 37950.9140625 183446.8125 294507.96875 498235.65625 783902.375 41750.34375 211216.953125 345305.40625 649833.8125 799809.9375 703266.8125 548855.9375 234829.109375 46119.83984375 12952.7216796875 395.34234619140625 3.4167439124496355e-05 0.00020765376065629283 0.00010665727372395966 0.0006265303556998141
4000.0 3.5 0.0 0.0008163886377587914 126.87178039550781 925095.25 720017.5 1062322.625 68775.0234375 420289.40625 806214.1875 1036554.875 1052218.875 75055.7421875 525484.625 985501.8125 1089735.375 1039392.5625 782118.0 612918.25 257428.875 50768.57421875 13887.677734375 421.2799072265625 5.7504825632192094e-05 0.0003964610955646253 0.00019749203637005718 0.0011698914879792824
4000.0 2.5 0.0 0.00015575725410599262 61.787925720214844 938377.25 739165.875 1065809.75 55439.1875 405828.8125 839943.625 1060386.0 1041006.5625 60627.16015625 533542.5 1023934.375 1096141.875 1026492.3125 776758.4375 607985.375 258374.15625 51711.35546875 13749.4833984375 421.5213928222656 1.0067714424670334e-05 8.414805241613062e-05 4.168221032474847e-05 0.00024171459575457664
4000.0 3.0 -1.0 0.00040458934381604195 220.0318603515625 974059.4375 809401.625 1069476.625 105639.8046875 491889.15625 906184.3125 1094998.625 1022144.625 113536.546875 617993.25 1081007.25 1106318.25 1005411.875 749147.5625 598156.0625 251589.9375 49761.734375 14046.037109375 420.1684265136719 2.287201828133184e-05 0.0002476107317986243 0.00012224238761552887 0.0006916852125423676
4000.0 5.0 0.2 0.00979162659496069 324.4801025390625 958634.0 716774.5625 1129018.125 85377.6875 429363.71875 792565.9375 1069294.75 1136793.75 92473.7421875 519427.0 983671.125 1156414.625 1125770.5 805233.3125 555935.5625 238212.703125 48697.60546875 14227.56640625 428.4242858886719 0.000752102806262492 0.0038369752470509685 0.0019635143139395154 0.012217000878142094
4000.0 5.0 -1.0 0.012177886441349983 744.4188232421875 1069238.875 855082.1875 1199518.625 117920.5703125 500861.75 948350.5625 1216742.375 1144801.5 126377.5078125 621633.0 1178742.875 1246191.375 1125656.875 766989.0 492197.625 217586.578125 47042.09375 14466.3681640625 436.02435302734375 0.0009532209095405079 0.005327881880822715 0.002680898383944845 0.015852133812793365
