logTe log_g Mass e_Mass Age e_Age Teff
4.35 4.5 0.2862 0.0175 9.863 152.223 22387.20703125
4.35 4.7 0.2663 0.0196 77.419 198.462 22387.20703125
4.35 4.8 0.2585 0.0196 95.815 204.885 22387.20703125
4.35 4.9 0.2531 0.0199 112.124 208.793 22387.20703125
4.35 5.0 0.2485 0.0200 124.857 209.362 22387.20703125
4.35 5.1 0.2458 0.0199 101.569 217.962 22387.20703125
4.35 5.2 0.2411 0.0197 113.351 220.956 22387.20703125
4.35 5.3 0.2350 0.0194 148.193 222.715 22387.20703125
4.35 5.4 0.2281 0.0193 202.024 225.481 22387.20703125
4.35 5.5 0.2221 0.0187 256.062 220.929 22387.20703125
4.35 5.6 0.2160 0.0187 308.733 221.600 22387.20703125
4.35 5.7 0.2112 0.0189 353.110 223.246 22387.20703125
4.35 5.8 0.2082 0.0192 380.812 223.802 22387.20703125
4.35 5.9 0.2079 0.0189 392.880 217.204 22387.20703125
4.35 6.0 0.2099 0.0185 382.346 213.567 22387.20703125
4.35 6.1 0.2143 0.0180 370.175 204.681 22387.20703125
4.35 6.2 0.2211 0.0180 347.496 201.165 22387.20703125
4.35 6.3 0.2303 0.0187 309.139 204.641 22387.20703125
4.35 6.4 0.2436 0.0177 207.178 194.884 22387.20703125
4.35 6.5 0.2532 0.0164 180.153 175.677 22387.20703125
4.35 6.6 0.2660 0.0136 95.218 140.950 22387.20703125
4.35 6.7 0.2804 0.0102 58.729 87.947 22387.20703125
4.35 6.8 0.2959 0.0093 28.212 63.709 22387.20703125
4.35 6.9 0.3124 0.0085 8.796 51.321 22387.20703125
4.35 7.0 0.3297 0.0078 1.982 39.277 22387.20703125
4.35 7.1 0.3479 0.0069 6.076 29.973 22387.20703125
4.35 7.2 0.3680 0.0060 17.782 21.587 22387.20703125
4.35 7.3 0.3906 0.0053 33.760 17.563 22387.20703125
4.35 7.4 0.4158 0.0046 54.753 10.687 22387.20703125
4.35 7.5 0.4436 0.0001 81.056 1.460 22387.20703125
4.36 3.0 0.3086 0.0023 34.830 0.409 22908.68359375
4.36 3.1 0.3347 0.0030 26.282 0.528 22908.68359375
4.36 3.2 0.3425 0.0028 21.098 0.495 22908.68359375
4.36 3.3 0.3861 0.0102 9.062 1.977 22908.68359375
4.36 3.4 0.3867 0.0116 4.818 3.558 22908.68359375
4.36 3.9 0.3397 0.0194 6.318 89.398 22908.68359375
4.36 4.0 0.3298 0.0161 8.513 72.083 22908.68359375
4.36 4.1 0.3193 0.0159 10.628 81.319 22908.68359375
4.36 4.2 0.3109 0.0168 10.072 86.846 22908.68359375
4.36 4.3 0.3030 0.0193 9.908 127.294 22908.68359375
4.36 4.4 0.2962 0.0217 7.801 157.010 22908.68359375
4.36 4.5 0.2878 0.0169 15.237 141.336 22908.68359375
4.36 4.8 0.2616 0.0205 78.545 210.557 22908.68359375
4.36 4.9 0.2521 0.0204 117.816 215.252 22908.68359375
4.36 5.0 0.2467 0.0208 125.292 221.296 22908.68359375
4.36 5.1 0.2443 0.0207 107.944 226.381 22908.68359375
4.36 5.2 0.2398 0.0203 129.470 227.140 22908.68359375
4.36 5.3 0.2339 0.0199 174.747 226.331 22908.68359375
4.36 5.4 0.2272 0.0199 220.773 229.215 22908.68359375
4.36 5.5 0.2205 0.0199 273.552 232.202 22908.68359375
4.36 5.6 0.2143 0.0201 327.042 234.541 22908.68359375
4.36 5.7 0.2098 0.0202 368.767 234.343 22908.68359375
4.36 5.8 0.2071 0.0201 403.716 231.113 22908.68359375
4.36 5.9 0.2068 0.0199 417.736 227.581 22908.68359375
4.36 6.0 0.2090 0.0190 408.221 219.284 22908.68359375
4.36 6.1 0.2139 0.0183 388.822 209.197 22908.68359375
4.36 6.2 0.2206 0.0183 371.207 206.057 22908.68359375
4.36 6.3 0.2301 0.0184 329.268 203.932 22908.68359375
4.36 6.4 0.2408 0.0186 266.346 200.955 22908.68359375
4.36 6.5 0.2556 0.0172 187.074 184.110 22908.68359375
4.36 6.6 0.2701 0.0117 93.864 121.908 22908.68359375
4.36 6.7 0.2842 0.0097 56.842 83.279 22908.68359375
4.36 6.8 0.2994 0.0089 29.722 64.687 22908.68359375
4.36 6.9 0.3158 0.0081 11.697 46.654 22908.68359375
4.36 7.0 0.3336 0.0075 1.215 35.271 22908.68359375
4.36 7.1 0.3519 0.0068 4.692 27.708 22908.68359375
4.36 7.2 0.3718 0.0062 15.623 20.297 22908.68359375
4.36 7.3 0.3938 0.0056 31.385 15.198 22908.68359375
4.36 7.4 0.4182 0.0050 50.513 10.109 22908.68359375
4.36 7.5 0.4468 0.0045 77.898 8.029 22908.68359375
4.37 3.0 0.2568 0.0000 45.931 0.000 23442.28125
4.37 3.1 0.2720 0.0000 39.180 0.000 23442.28125
4.37 3.2 0.2866 0.0000 32.764 0.000 23442.28125
4.37 3.3 0.3772 0.0106 12.005 2.054 23442.28125
4.37 3.4 0.3875 0.0113 6.595 2.958 23442.28125
4.37 3.9 0.3445 0.0220 0.244 67.950 23442.28125
4.37 4.0 0.3323 0.0167 11.859 67.703 23442.28125
4.37 4.1 0.3244 0.0176 1.656 84.440 23442.28125
4.37 4.2 0.3144 0.0189 4.534 103.760 23442.28125
4.37 4.3 0.3047 0.0203 10.151 126.311 23442.28125
4.37 4.4 0.2981 0.0198 6.778 134.744 23442.28125
4.37 4.5 0.2891 0.0168 21.089 129.772 23442.28125
4.37 4.9 0.2607 0.0205 31.836 215.766 23442.28125
4.37 5.0 0.2478 0.0211 107.067 228.924 23442.28125
4.37 5.1 0.2413 0.0210 139.478 233.395 23442.28125
4.37 5.2 0.2372 0.0209 161.908 232.676 23442.28125
4.37 5.3 0.2307 0.0210 205.386 235.901 23442.28125
4.37 5.4 0.2255 0.0208 239.620 236.336 23442.28125
4.37 5.5 0.2198 0.0206 284.997 237.242 23442.28125
4.37 5.6 0.2140 0.0208 334.786 238.976 23442.28125
4.37 5.7 0.2098 0.0207 374.191 239.013 23442.28125
4.37 5.8 0.2076 0.0206 401.142 237.443 23442.28125
4.37 5.9 0.2076 0.0206 417.652 236.010 23442.28125
4.37 6.0 0.2093 0.0201 417.908 229.929 23442.28125
4.37 6.1 0.2130 0.0189 410.915 214.358 23442.28125
4.37 6.2 0.2186 0.0188 399.706 212.048 23442.28125
4.37 6.3 0.2262 0.0192 359.920 214.293 23442.28125
4.37 6.4 0.2408 0.0176 270.265 191.216 23442.28125
4.37 6.5 0.2603 0.0160 167.569 179.707 23442.28125
4.37 6.6 0.2732 0.0121 91.801 121.607 23442.28125
4.37 6.7 0.2874 0.0096 55.184 85.408 23442.28125
4.37 6.8 0.3031 0.0086 29.313 59.870 23442.28125
4.37 6.9 0.3202 0.0077 11.231 39.491 23442.28125
4.37 7.0 0.3380 0.0072 2.465 31.962 23442.28125
4.37 7.1 0.3564 0.0067 4.109 22.977 23442.28125
4.37 7.2 0.3758 0.0062 14.889 17.545 23442.28125
4.37 7.3 0.3971 0.0058 28.456 13.368 23442.28125
4.37 7.4 0.4202 0.0053 46.788 9.284 23442.28125
4.37 7.5 0.4478 0.0048 72.728 7.867 23442.28125
4.38 3.0 0.2495 0.0000 49.194 0.000 23988.3359375
4.38 3.1 0.2468 0.0063 45.659 1.214 23988.3359375
4.38 3.2 0.2542 0.0060 40.578 1.142 23988.3359375
4.38 3.3 0.2735 0.0057 33.330 1.090 23988.3359375
4.38 3.4 0.3888 0.0120 7.932 2.309 23988.3359375
4.38 4.0 0.3353 0.0206 9.978 88.315 23988.3359375
4.38 4.1 0.3276 0.0194 0.521 95.287 23988.3359375
4.38 4.2 0.3165 0.0194 9.313 101.079 23988.3359375
4.38 4.3 0.3059 0.0203 19.757 112.994 23988.3359375
4.38 4.4 0.2983 0.0196 15.226 125.004 23988.3359375
4.38 4.5 0.2914 0.0206 6.816 155.956 23988.3359375
4.38 4.6 0.2811 0.0182 31.883 152.834 23988.3359375
4.38 4.7 0.2773 0.0200 7.352 180.018 23988.3359375
4.38 5.1 0.2419 0.0213 143.617 235.667 23988.3359375
4.38 5.2 0.2329 0.0215 196.640 240.917 23988.3359375
4.38 5.3 0.2281 0.0215 224.396 243.351 23988.3359375
4.38 5.4 0.2235 0.0214 256.598 243.771 23988.3359375
4.38 5.5 0.2186 0.0213 299.742 241.945 23988.3359375
4.38 5.6 0.2133 0.0213 345.911 242.492 23988.3359375
4.38 5.7 0.2093 0.0213 382.795 242.879 23988.3359375
4.38 5.8 0.2070 0.0211 408.317 242.590 23988.3359375
4.38 5.9 0.2070 0.0210 421.782 241.277 23988.3359375
4.38 6.0 0.2079 0.0208 432.839 239.189 23988.3359375
4.38 6.1 0.2102 0.0198 438.245 226.699 23988.3359375
4.38 6.2 0.2131 0.0189 437.482 215.258 23988.3359375
4.38 6.3 0.2233 0.0178 388.987 198.205 23988.3359375
4.38 6.4 0.2401 0.0171 294.209 187.900 23988.3359375
4.38 6.5 0.2605 0.0151 171.874 165.774 23988.3359375
4.38 6.6 0.2728 0.0116 96.844 118.973 23988.3359375
4.38 6.7 0.2883 0.0094 63.816 82.719 23988.3359375
4.38 6.8 0.3053 0.0079 34.469 52.693 23988.3359375
4.38 6.9 0.3232 0.0072 13.077 38.336 23988.3359375
4.38 7.0 0.3414 0.0069 2.816 29.856 23988.3359375
4.38 7.1 0.3601 0.0065 3.790 21.020 23988.3359375
4.38 7.2 0.3794 0.0061 13.266 16.392 23988.3359375
4.38 7.3 0.3998 0.0056 28.010 10.229 23988.3359375
4.38 7.4 0.4226 0.0054 44.302 8.898 23988.3359375
4.38 7.5 0.4492 0.0048 68.109 7.437 23988.3359375
4.38 7.6 0.4822 0.0041 94.120 6.250 23988.3359375
4.38 7.7 0.4814 0.0000 75.334 0.323 23988.3359375
4.39 3.0 0.2375 0.0038 53.537 0.727 24547.08203125
4.39 3.1 0.2690 0.0064 43.369 1.227 24547.08203125
4.39 3.2 0.2889 0.0068 35.653 1.287 24547.08203125
4.39 3.3 0.3048 0.0065 28.900 1.236 24547.08203125
4.39 3.4 0.3916 0.0129 8.584 2.502 24547.08203125
4.39 4.1 0.3288 0.0203 14.853 92.565 24547.08203125
4.39 4.2 0.3173 0.0196 20.331 91.619 24547.08203125
4.39 4.3 0.3071 0.0212 19.677 121.338 24547.08203125
4.39 4.4 0.2991 0.0202 19.723 127.750 24547.08203125
4.39 4.5 0.2919 0.0209 14.515 147.325 24547.08203125
4.39 4.6 0.2850 0.0219 5.077 171.810 24547.08203125
4.39 4.7 0.2746 0.0201 37.492 175.486 24547.08203125
4.39 4.8 0.2707 0.0209 14.941 199.506 24547.08203125
4.39 4.9 0.2645 0.0209 22.980 214.561 24547.08203125
4.39 5.0 0.2569 0.0207 51.330 220.803 24547.08203125
4.39 5.1 0.2503 0.0205 69.172 228.375 24547.08203125
4.39 5.2 0.2430 0.0202 117.576 229.734 24547.08203125
4.39 5.3 0.2317 0.0212 201.064 240.273 24547.08203125
4.39 5.4 0.2226 0.0213 273.705 240.875 24547.08203125
4.39 5.5 0.2164 0.0214 320.917 242.575 24547.08203125
4.39 5.6 0.2108 0.0214 368.974 243.067 24547.08203125
4.39 5.7 0.2065 0.0214 407.920 243.861 24547.08203125
4.39 5.8 0.2029 0.0210 444.973 241.522 24547.08203125
4.39 5.9 0.2015 0.0206 462.689 240.357 24547.08203125
4.39 6.0 0.2048 0.0200 467.657 232.155 24547.08203125
4.39 6.1 0.2081 0.0198 468.033 225.520 24547.08203125
4.39 6.2 0.2150 0.0186 427.098 214.230 24547.08203125
4.39 6.3 0.2275 0.0161 354.706 186.207 24547.08203125
4.39 6.4 0.2421 0.0155 280.111 174.263 24547.08203125
4.39 6.5 0.2587 0.0154 196.706 161.759 24547.08203125
4.39 6.6 0.2779 0.0114 92.377 113.969 24547.08203125
4.39 6.7 0.2904 0.0085 68.052 69.534 24547.08203125
4.39 6.8 0.3075 0.0073 38.307 48.495 24547.08203125
4.39 6.9 0.3253 0.0069 17.662 35.897 24547.08203125
4.39 7.0 0.3440 0.0065 4.633 27.836 24547.08203125
4.39 7.1 0.3630 0.0062 5.258 19.583 24547.08203125
4.39 7.2 0.3826 0.0059 11.593 16.104 24547.08203125
4.39 7.3 0.4032 0.0054 25.786 9.698 24547.08203125
4.39 7.4 0.4255 0.0051 42.106 8.580 24547.08203125
4.39 7.5 0.4513 0.0045 62.068 6.278 24547.08203125
4.39 7.6 0.4818 0.0040 85.525 5.716 24547.08203125
4.39 7.7 0.4852 0.0000 73.352 0.252 24547.08203125
4.40 3.0 0.3069 0.0105 42.331 1.996 25118.869140625
4.40 3.1 0.3139 0.0077 36.626 1.466 25118.869140625
4.40 3.2 0.3353 0.0077 28.383 1.447 25118.869140625
4.40 3.3 0.3359 0.0074 24.533 1.388 25118.869140625
4.40 3.4 0.3964 0.0142 9.184 2.765 25118.869140625
4.40 3.5 0.4008 0.0146 3.130 5.743 25118.869140625
4.40 4.0 0.3456 0.0246 10.542 121.417 25118.869140625
4.40 4.1 0.3295 0.0243 28.630 121.657 25118.869140625
4.40 4.2 0.3185 0.0205 29.494 101.342 25118.869140625
4.40 4.3 0.3087 0.0217 26.674 124.370 25118.869140625
4.40 4.4 0.2998 0.0208 26.657 130.717 25118.869140625
4.40 4.5 0.2920 0.0214 23.771 149.672 25118.869140625
4.40 4.6 0.2862 0.0226 7.134 174.885 25118.869140625
4.40 4.8 0.2686 0.0211 48.696 195.692 25118.869140625
4.40 4.9 0.2614 0.0216 69.713 211.038 25118.869140625
4.40 5.0 0.2564 0.0217 68.340 226.794 25118.869140625
4.40 5.1 0.2499 0.0210 103.003 225.637 25118.869140625
4.40 5.2 0.2431 0.0207 134.495 226.277 25118.869140625
4.40 5.3 0.2363 0.0204 175.824 225.725 25118.869140625
4.40 5.4 0.2284 0.0204 230.232 228.956 25118.869140625
4.40 5.5 0.2201 0.0206 294.771 232.069 25118.869140625
4.40 5.6 0.2134 0.0207 351.753 232.929 25118.869140625
4.40 5.7 0.2084 0.0205 399.887 231.377 25118.869140625
4.40 5.8 0.2051 0.0200 433.468 229.113 25118.869140625
4.40 5.9 0.2050 0.0196 443.208 226.627 25118.869140625
4.40 6.0 0.2079 0.0192 435.730 227.867 25118.869140625
4.40 6.1 0.2160 0.0186 402.908 225.127 25118.869140625
4.40 6.2 0.2225 0.0167 370.387 202.556 25118.869140625
4.40 6.3 0.2301 0.0162 341.234 189.227 25118.869140625
4.40 6.4 0.2405 0.0158 296.222 174.062 25118.869140625
4.40 6.5 0.2566 0.0149 216.711 157.648 25118.869140625
4.40 6.6 0.2789 0.0110 96.889 107.628 25118.869140625
4.40 6.7 0.2944 0.0087 63.696 68.930 25118.869140625
4.40 6.8 0.3105 0.0074 40.176 50.148 25118.869140625
4.40 6.9 0.3279 0.0068 20.764 36.251 25118.869140625
4.40 7.0 0.3465 0.0063 7.462 25.537 25118.869140625
4.40 7.1 0.3657 0.0060 5.994 18.970 25118.869140625
4.40 7.2 0.3856 0.0056 10.888 15.482 25118.869140625
4.40 7.3 0.4061 0.0052 24.235 9.074 25118.869140625
4.40 7.4 0.4279 0.0049 39.616 8.127 25118.869140625
4.40 7.5 0.4526 0.0044 57.356 5.934 25118.869140625
4.40 7.6 0.4804 0.0040 77.892 5.466 25118.869140625
4.41 3.1 0.3784 0.0088 26.104 1.663 25703.94921875
4.41 3.2 0.3736 0.0076 22.790 1.438 25703.94921875
4.41 3.3 0.3673 0.0074 20.165 1.403 25703.94921875
4.41 3.4 0.3801 0.0171 14.059 3.292 25703.94921875
4.41 3.5 0.4105 0.0175 3.688 6.125 25703.94921875
4.41 3.9 0.3656 0.0263 0.801 113.026 25703.94921875
4.41 4.0 0.3503 0.0260 11.082 119.264 25703.94921875
4.41 4.1 0.3346 0.0248 23.761 122.818 25703.94921875
4.41 4.2 0.3177 0.0224 45.864 121.999 25703.94921875
4.41 4.3 0.3093 0.0221 44.195 122.965 25703.94921875
4.41 4.4 0.3006 0.0241 38.279 149.594 25703.94921875
4.41 4.5 0.2926 0.0221 39.167 147.521 25703.94921875
4.41 4.6 0.2870 0.0236 18.875 180.412 25703.94921875
4.41 4.9 0.2617 0.0233 77.021 224.823 25703.94921875
4.41 5.0 0.2548 0.0225 104.454 225.390 25703.94921875
4.41 5.1 0.2484 0.0217 137.369 219.461 25703.94921875
4.41 5.2 0.2410 0.0215 168.804 221.967 25703.94921875
4.41 5.3 0.2336 0.0214 210.166 224.196 25703.94921875
4.41 5.4 0.2263 0.0213 259.997 226.471 25703.94921875
4.41 5.5 0.2193 0.0213 312.494 227.963 25703.94921875
4.41 5.6 0.2131 0.0211 364.832 228.326 25703.94921875
4.41 5.7 0.2090 0.0213 401.047 231.115 25703.94921875
4.41 5.8 0.2071 0.0213 422.857 232.284 25703.94921875
4.41 5.9 0.2069 0.0210 433.797 230.684 25703.94921875
4.41 6.0 0.2090 0.0202 435.032 229.003 25703.94921875
4.41 6.1 0.2134 0.0202 414.475 234.763 25703.94921875
4.41 6.2 0.2219 0.0171 360.116 203.148 25703.94921875
4.41 6.3 0.2298 0.0166 347.482 189.274 25703.94921875
4.41 6.4 0.2425 0.0162 295.021 178.076 25703.94921875
4.41 6.5 0.2572 0.0156 216.154 163.674 25703.94921875
4.41 6.6 0.2815 0.0105 89.478 98.115 25703.94921875
4.41 6.7 0.2966 0.0084 59.907 66.500 25703.94921875
4.41 6.8 0.3126 0.0074 37.829 47.742 25703.94921875
4.41 6.9 0.3302 0.0064 22.309 32.706 25703.94921875
4.41 7.0 0.3488 0.0061 9.585 21.557 25703.94921875
4.41 7.1 0.3680 0.0058 7.653 17.316 25703.94921875
4.41 7.2 0.3882 0.0055 10.372 14.119 25703.94921875
4.41 7.3 0.4087 0.0051 22.768 8.658 25703.94921875
4.41 7.4 0.4301 0.0049 37.008 7.718 25703.94921875
4.41 7.5 0.4534 0.0045 53.291 6.120 25703.94921875
4.41 7.6 0.4785 0.0041 73.323 5.464 25703.94921875
4.41 7.7 0.4996 0.0036 112.882 4.529 25703.94921875
4.42 3.1 0.3988 0.0093 24.229 1.767 26302.68359375
4.42 3.2 0.4580 0.0153 8.396 2.976 26302.68359375
4.42 3.3 0.4209 0.0167 11.053 3.216 26302.68359375
4.42 3.4 0.4106 0.0200 6.635 8.217 26302.68359375
4.42 3.5 0.4173 0.0200 2.914 8.567 26302.68359375
4.42 3.8 0.3845 0.0255 3.347 88.391 26302.68359375
4.42 3.9 0.3694 0.0264 2.246 107.961 26302.68359375
4.42 4.0 0.3560 0.0274 4.348 123.530 26302.68359375
4.42 4.1 0.3417 0.0265 19.138 121.445 26302.68359375
4.42 4.2 0.3283 0.0234 31.990 137.547 26302.68359375
4.42 4.3 0.3116 0.0241 44.557 146.246 26302.68359375
4.42 4.4 0.2985 0.0249 59.181 154.905 26302.68359375
4.42 4.5 0.2947 0.0242 42.310 161.658 26302.68359375
4.42 4.6 0.2867 0.0243 43.140 179.561 26302.68359375
4.42 4.7 0.2803 0.0253 37.345 206.199 26302.68359375
4.42 4.8 0.2756 0.0254 24.058 223.608 26302.68359375
4.42 4.9 0.2684 0.0245 37.414 228.135 26302.68359375
4.42 5.0 0.2537 0.0238 126.332 227.386 26302.68359375
4.42 5.1 0.2448 0.0233 171.273 227.589 26302.68359375
4.42 5.2 0.2377 0.0232 199.569 231.995 26302.68359375
4.42 5.3 0.2309 0.0231 240.913 235.445 26302.68359375
4.42 5.4 0.2252 0.0233 275.655 238.107 26302.68359375
4.42 5.5 0.2200 0.0232 315.194 238.157 26302.68359375
4.42 5.6 0.2150 0.0231 355.558 238.490 26302.68359375
4.42 5.7 0.2103 0.0228 393.702 238.133 26302.68359375
4.42 5.8 0.2067 0.0232 421.046 244.354 26302.68359375
4.42 5.9 0.2061 0.0231 436.311 241.837 26302.68359375
4.42 6.0 0.2064 0.0228 449.562 240.072 26302.68359375
4.42 6.1 0.2082 0.0223 457.540 234.471 26302.68359375
4.42 6.2 0.2211 0.0180 381.661 204.097 26302.68359375
4.42 6.3 0.2320 0.0165 333.095 185.018 26302.68359375
4.42 6.4 0.2437 0.0162 261.131 177.409 26302.68359375
4.42 6.5 0.2616 0.0147 174.461 149.731 26302.68359375
4.42 6.6 0.2843 0.0103 83.576 93.425 26302.68359375
4.42 6.7 0.2988 0.0085 58.450 67.053 26302.68359375
4.42 6.8 0.3148 0.0074 36.926 44.993 26302.68359375
4.42 6.9 0.3323 0.0066 18.300 32.839 26302.68359375
4.42 7.0 0.3512 0.0060 9.339 20.468 26302.68359375
4.42 7.1 0.3705 0.0057 6.603 16.130 26302.68359375
4.42 7.2 0.3908 0.0052 9.614 11.378 26302.68359375
4.42 7.3 0.4110 0.0050 21.095 8.204 26302.68359375
4.42 7.4 0.4319 0.0047 34.613 7.109 26302.68359375
4.42 7.5 0.4544 0.0045 50.115 5.691 26302.68359375
4.42 7.6 0.4790 0.0041 68.221 5.130 26302.68359375
4.42 7.7 0.5045 0.0038 107.138 4.707 26302.68359375
4.43 3.2 0.5065 0.0168 0.350 3.249 26915.337890625
4.43 3.3 0.4521 0.0168 6.733 3.238 26915.337890625
4.43 3.4 0.4301 0.0211 5.762 8.610 26915.337890625
4.43 3.5 0.4155 0.0226 4.394 10.516 26915.337890625
4.43 3.8 0.3950 0.0271 0.524 87.969 26915.337890625
4.43 3.9 0.3789 0.0266 3.182 95.993 26915.337890625
4.43 4.2 0.3327 0.0259 23.494 157.384 26915.337890625
4.43 4.3 0.3139 0.0256 52.850 155.720 26915.337890625
4.43 4.4 0.3003 0.0256 67.727 161.735 26915.337890625
4.43 4.5 0.2909 0.0273 63.205 187.342 26915.337890625
4.43 4.6 0.2859 0.0282 56.675 202.154 26915.337890625
4.43 4.7 0.2800 0.0260 58.859 204.808 26915.337890625
4.43 4.8 0.2718 0.0261 76.223 218.743 26915.337890625
4.43 4.9 0.2638 0.0256 96.892 223.734 26915.337890625
4.43 5.0 0.2558 0.0247 116.435 225.021 26915.337890625
4.43 5.1 0.2488 0.0242 136.295 231.473 26915.337890625
4.43 5.2 0.2386 0.0241 200.235 237.120 26915.337890625
4.43 5.3 0.2304 0.0244 250.404 241.092 26915.337890625
4.43 5.4 0.2249 0.0245 286.267 243.965 26915.337890625
4.43 5.5 0.2205 0.0246 319.487 245.425 26915.337890625
4.43 5.6 0.2165 0.0245 352.651 245.649 26915.337890625
4.43 5.7 0.2125 0.0243 385.612 245.682 26915.337890625
4.43 5.8 0.2087 0.0239 415.664 244.456 26915.337890625
4.43 5.9 0.2077 0.0240 431.935 243.647 26915.337890625
4.43 6.0 0.2087 0.0238 439.667 241.959 26915.337890625
4.43 6.1 0.2116 0.0236 435.184 240.282 26915.337890625
4.43 6.2 0.2165 0.0215 400.054 222.454 26915.337890625
4.43 6.3 0.2342 0.0169 270.946 176.455 26915.337890625
4.43 6.4 0.2489 0.0155 218.362 162.845 26915.337890625
4.43 6.5 0.2628 0.0148 179.658 146.203 26915.337890625
4.43 6.6 0.2865 0.0101 83.820 87.758 26915.337890625
4.43 6.7 0.3012 0.0083 55.131 61.924 26915.337890625
4.43 6.8 0.3173 0.0070 33.354 40.278 26915.337890625
4.43 6.9 0.3346 0.0066 16.428 31.090 26915.337890625
4.43 7.0 0.3529 0.0062 8.189 19.972 26915.337890625
4.43 7.1 0.3727 0.0055 5.970 14.459 26915.337890625
4.43 7.2 0.3927 0.0051 10.382 9.200 26915.337890625
4.43 7.3 0.4131 0.0049 19.275 7.815 26915.337890625
4.43 7.4 0.4337 0.0047 32.428 6.825 26915.337890625
4.43 7.5 0.4561 0.0044 46.565 5.444 26915.337890625
4.43 7.6 0.4841 0.0039 60.544 4.934 26915.337890625
4.43 7.7 0.5216 0.0036 88.251 4.352 26915.337890625
4.44 3.3 0.4751 0.0182 4.683 3.528 27542.291015625
4.44 3.9 0.3865 0.0263 0.290 81.228 27542.291015625
4.44 4.0 0.3702 0.0276 0.009 104.198 27542.291015625
4.44 4.2 0.3391 0.0295 11.127 172.270 27542.291015625
4.44 4.3 0.3224 0.0249 38.189 165.837 27542.291015625
4.44 4.4 0.3041 0.0262 66.421 162.992 27542.291015625
4.44 4.5 0.2913 0.0273 77.360 182.505 27542.291015625
4.44 4.6 0.2834 0.0296 63.910 212.373 27542.291015625
4.44 4.7 0.2792 0.0309 40.690 231.135 27542.291015625
4.44 4.8 0.2693 0.0279 103.164 224.558 27542.291015625
4.44 4.9 0.2617 0.0265 124.412 222.234 27542.291015625
4.44 5.0 0.2546 0.0260 141.302 228.853 27542.291015625
4.44 5.1 0.2487 0.0258 147.184 239.965 27542.291015625
4.44 5.2 0.2445 0.0256 166.462 238.850 27542.291015625
4.44 5.3 0.2372 0.0253 205.363 239.741 27542.291015625
4.44 5.4 0.2313 0.0249 242.355 239.600 27542.291015625
4.44 5.5 0.2264 0.0246 280.735 238.744 27542.291015625
4.44 5.6 0.2225 0.0246 312.202 239.943 27542.291015625
4.44 5.7 0.2205 0.0247 329.061 242.070 27542.291015625
4.44 5.8 0.2194 0.0249 336.634 244.855 27542.291015625
4.44 5.9 0.2193 0.0251 337.111 246.281 27542.291015625
4.44 6.0 0.2185 0.0250 341.125 247.198 27542.291015625
4.44 6.1 0.2205 0.0245 342.676 243.351 27542.291015625
4.44 6.2 0.2254 0.0226 330.756 223.786 27542.291015625
4.44 6.3 0.2342 0.0202 302.268 195.601 27542.291015625
4.44 6.4 0.2487 0.0169 232.263 161.278 27542.291015625
4.44 6.5 0.2701 0.0143 142.735 128.887 27542.291015625
4.44 6.6 0.2874 0.0101 83.681 83.501 27542.291015625
4.44 6.7 0.3033 0.0079 52.004 52.279 27542.291015625
4.44 6.8 0.3195 0.0070 28.962 39.002 27542.291015625
4.44 6.9 0.3366 0.0065 15.171 24.671 27542.291015625
4.44 7.0 0.3548 0.0061 7.923 18.985 27542.291015625
4.44 7.1 0.3744 0.0056 4.710 14.207 27542.291015625
4.44 7.2 0.3945 0.0049 10.231 8.011 27542.291015625
4.44 7.3 0.4148 0.0048 18.155 7.544 27542.291015625
4.44 7.4 0.4356 0.0046 30.473 6.473 27542.291015625
4.44 7.5 0.4585 0.0045 42.887 5.440 27542.291015625
4.44 7.6 0.4900 0.0041 53.930 5.220 27542.291015625
4.44 7.7 0.5381 0.0039 79.235 4.783 27542.291015625
4.45 3.3 0.4916 0.0187 2.706 3.617 28183.81640625
4.45 3.9 0.3909 0.0277 1.065 75.300 28183.81640625
4.45 4.0 0.3737 0.0279 2.287 87.167 28183.81640625
4.45 4.3 0.3301 0.0292 9.165 174.848 28183.81640625
4.45 4.4 0.3113 0.0250 51.552 173.483 28183.81640625
4.45 4.5 0.2940 0.0274 81.888 180.155 28183.81640625
4.45 4.6 0.2819 0.0289 85.716 206.171 28183.81640625
4.45 4.7 0.2755 0.0309 76.529 228.701 28183.81640625
4.45 4.8 0.2721 0.0310 57.064 237.368 28183.81640625
4.45 4.9 0.2614 0.0291 122.974 240.463 28183.81640625
4.45 5.0 0.2546 0.0282 142.502 244.978 28183.81640625
4.45 5.1 0.2487 0.0275 165.325 243.081 28183.81640625
4.45 5.2 0.2427 0.0270 190.489 244.347 28183.81640625
4.45 5.3 0.2370 0.0267 219.080 245.449 28183.81640625
4.45 5.4 0.2319 0.0264 246.692 246.200 28183.81640625
4.45 5.5 0.2280 0.0261 272.420 247.674 28183.81640625
4.45 5.6 0.2247 0.0261 294.348 248.785 28183.81640625
4.45 5.7 0.2232 0.0260 307.618 249.283 28183.81640625
4.45 5.8 0.2234 0.0261 306.064 250.668 28183.81640625
4.45 5.9 0.2241 0.0262 304.065 249.975 28183.81640625
4.45 6.0 0.2258 0.0261 304.505 248.804 28183.81640625
4.45 6.1 0.2277 0.0257 313.158 243.925 28183.81640625
4.45 6.2 0.2311 0.0243 312.822 228.974 28183.81640625
