LOGL LOGTEFF T_c Ro_c Hc Hec Con_s Con_c LogedadMyr Mass Mdot modelo LogLpp LogLcno LogLHe LogLCC intdSdt LogLnu Log_MHtot Log_HeBuf Masa_HFC Masa_HeFC log_g RR_sun LHergs SepFaseergs Teff Age
-4.944671 3.743824 -0.091897 8.893492 0.0 0.0 0.0 0.0 3.56913536560893 1.2919 -33.0 898010 -99.0 -99.0 -99.0 -99.0 1.141828e-05 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.424239 0.0036505 0.0 -0.0 5544.0099366509485 3512.023162165882
-3.933373 3.876131 0.434209 7.903868 0.0 0.0 0.0 0.0 3.569483663000277 1.0984 -33.0 897581 -99.0 -99.0 -99.0 -99.0 0.0001157337 -99.0 -5.7743331 -5.4856099 1.0983884 1.086566 8.8717003 0.006359 9.144595e+27 5.821553e+26 7518.496467281194 3514.998083158891
-4.01647 3.883116 0.394925 8.140992 0.0 0.0 0.0 0.0 3.569549727740227 1.15919 -33.0 897956 -99.0 -99.0 -99.0 -99.0 9.678381e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.0061254 0.0055959 0.0 -0.0 7640.398312661292 3515.562632772255
-4.212405 3.872133 0.308639 8.459198 0.0 0.0 0.0 0.0 3.569619086665479 1.22573 -33.0 897829 -99.0 -99.0 -99.0 -99.0 6.151115e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1823724 0.0046975 9.590041e+26 3.165551e+25 7449.600783946058 3516.1554249323462
-4.949361 3.742654 -0.09621 8.893492 0.0 0.0 0.0 0.0 3.569812191950902 1.2919 -33.0 898011 -99.0 -99.0 -99.0 -99.0 1.129568e-05 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4242476 0.0036505 0.0 -0.0 5529.094338242734 3517.806342893505
-4.01895 3.882499 0.39391 8.140993 0.0 0.0 0.0 0.0 3.570367608578649 1.15919 -33.0 897957 -99.0 -99.0 -99.0 -99.0 9.563442e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.0061375 0.0055958 4.139832e+27 2.171227e+26 7629.551343903917 3522.5588688317794
-4.954063 3.741481 -0.100524 8.893492 0.0 0.0 0.0 0.0 3.570476371279547 1.2919 -33.0 898012 -99.0 -99.0 -99.0 -99.0 1.117405e-05 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4242561 0.0036504 0.0 -0.0 5514.180778001597 3523.49022900695
-4.217779 3.870793 0.306425 8.459199 0.0 0.0 0.0 0.0 3.570958200359259 1.22573 -33.0 897830 -99.0 -99.0 -99.0 -99.0 6.080283e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1823872 0.0046974 5.91674e+26 1.948104e+25 7426.650732715397 3527.6190495234155
-4.958745 3.740312 -0.104837 8.893492 0.0 0.0 0.0 0.0 3.571128140569324 1.2919 -33.0 898013 -99.0 -99.0 -99.0 -99.0 1.105426e-05 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4242645 0.0036504 0.0 -0.0 5499.358094655325 3529.0763698172505
-4.021937 3.881755 0.392694 8.140994 0.0 0.0 0.0 0.0 3.571347036762848 1.15919 -33.0 897958 -99.0 -99.0 -99.0 -99.0 9.498425e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.0061495 0.0055957 4.08238e+27 2.117301e+26 7616.492170838747 3530.9543521032006
-3.938928 3.87475 0.431982 7.903871 0.0 0.0 0.0 0.0 3.571551058131162 1.0984 -33.0 897582 -99.0 -99.0 -99.0 -99.0 0.0001142933 -99.0 -5.7743331 -5.4856099 1.0983884 1.086566 8.8717291 0.0063587 8.870213e+27 5.562843e+26 7494.626597473952 3532.705570843395
-4.963319 3.739171 -0.109149 8.893492 0.0 0.0 0.0 0.0 3.571767181713467 1.2919 -33.0 898014 -99.0 -99.0 -99.0 -99.0 1.093849e-05 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4242729 0.0036503 0.0 -0.0 5484.928871235196 3534.5615665642104
-4.223101 3.869466 0.30423 8.459199 0.0 0.0 0.0 0.0 3.572284524111423 1.22573 -33.0 897831 -99.0 -99.0 -99.0 -99.0 5.995704e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1824014 0.0046973 1.363554e+27 4.325099e+25 7403.993008805251 3539.008080308369
-4.967824 3.738047 -0.113448 8.893492 0.0 0.0 0.0 0.0 3.57239229061455 1.2919 -33.0 898015 -99.0 -99.0 -99.0 -99.0 1.082561e-05 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4242812 0.0036503 0.0 -0.0 5470.751649850673 3539.934990992252
-4.025535 3.880859 0.391234 8.140995 0.0 0.0 0.0 0.0 3.572519442369134 1.15919 -33.0 897959 -99.0 -99.0 -99.0 -99.0 9.452834e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.0061645 0.0055956 1.772235e+27 9.165552e+25 7600.794660586112 3541.0289320288985
-4.972295 3.736931 -0.11774 8.893492 0.0 0.0 0.0 0.0 3.573004420446982 1.2919 -33.0 898016 -99.0 -99.0 -99.0 -99.0 1.071474e-05 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4242893 0.0036503 0.0 -0.0 5456.711588588498 3545.2043480241605
-4.228407 3.868143 0.302044 8.4592 0.0 0.0 0.0 0.0 3.573601788377413 1.22573 -33.0 897832 -99.0 -99.0 -99.0 -99.0 5.928048e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1824157 0.0046973 9.662589e+26 3.017701e+25 7381.472396158221 3550.3537966681383
-4.976737 3.735823 -0.122027 8.893492 0.0 0.0 0.0 0.0 3.573604218161931 1.2919 -33.0 898017 -99.0 -99.0 -99.0 -99.0 1.06057e-05 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4242974 0.0036502 0.0 -0.0 5442.807818846845 3550.3747564352348
-3.944497 3.873365 0.429754 7.903874 0.0 0.0 0.0 0.0 3.573614073279772 1.0984 -33.0 897583 -99.0 -99.0 -99.0 -99.0 0.0001130982 -99.0 -5.7743331 -5.4856099 1.0983884 1.086566 8.8717566 0.0063585 7.128634e+27 4.439573e+26 7470.763701603374 3550.4597696924375
-4.029821 3.879792 0.389486 8.140996 0.0 0.0 0.0 0.0 3.57392216405771 1.15919 -33.0 897960 -99.0 -99.0 -99.0 -99.0 9.343616e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.0061825 0.0055955 2.89006e+27 1.498905e+26 7582.143506185013 3553.1184279397544
-4.981148 3.734722 -0.126311 8.893492 0.0 0.0 0.0 0.0 3.574191947966161 1.2919 -33.0 898018 -99.0 -99.0 -99.0 -99.0 1.049848e-05 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4243054 0.0036502 0.0 -0.0 5429.026980956287 3555.448067828697
-4.985531 3.733628 -0.13059 8.893492 0.0 0.0 0.0 0.0 3.574767799567962 1.2919 -33.0 898019 -99.0 -99.0 -99.0 -99.0 1.039302e-05 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4243133 0.0036502 0.0 -0.0 5415.368319978404 3560.425509432345
-4.233679 3.866829 0.299873 8.459201 0.0 0.0 0.0 0.0 3.574906886514771 1.22573 -33.0 897833 -99.0 -99.0 -99.0 -99.0 5.856974e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1824288 0.0046972 9.207406e+26 2.864236e+25 7359.172788629156 3561.6287138210196
-4.989953 3.732524 -0.134863 8.893492 0.0 0.0 0.0 0.0 3.575331980062136 1.2919 -33.0 898020 -99.0 -99.0 -99.0 -99.0 1.028767e-05 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4243211 0.0036501 0.0 -0.0 5401.619643931401 3565.3084751584483
-4.034969 3.87851 0.387393 8.140998 0.0 0.0 0.0 0.0 3.575599471455217 1.15919 -33.0 897961 -99.0 -99.0 -99.0 -99.0 9.241405e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.0062022 0.0055954 2.309783e+27 1.192099e+26 7559.794672090346 3567.6258230327658
-3.949929 3.872012 0.427569 7.903877 0.0 0.0 0.0 0.0 3.575639478601895 1.0984 -33.0 897584 -99.0 -99.0 -99.0 -99.0 0.0001113224 -99.0 -5.7743331 -5.4856099 1.0983884 1.086566 8.8717803 0.0063584 9.399158e+27 5.875196e+26 7447.525518951795 3567.972538121633
-4.994626 3.731358 -0.139138 8.893492 0.0 0.0 0.0 0.0 3.575885813334404 1.2919 -33.0 898021 -99.0 -99.0 -99.0 -99.0 1.01776e-05 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4243286 0.0036501 0.0 -0.0 5387.1367493491325 3570.1080598319927
-4.238914 3.865523 0.297716 8.459202 0.0 0.0 0.0 0.0 3.576200326760438 1.22573 -33.0 897834 -99.0 -99.0 -99.0 -99.0 5.788016e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1824426 0.0046971 8.19736e+26 2.48619e+25 7337.075701440749 3572.836396486524
-4.999536 3.730132 -0.143438 8.893492 0.0 0.0 0.0 0.0 3.576432693126186 1.2919 -33.0 898022 -99.0 -99.0 -99.0 -99.0 1.00632e-05 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.424336 0.0036501 0.0 -0.0 5371.950472842975 3574.8533944950814
-5.004589 3.728871 -0.147759 8.893492 0.0 0.0 0.0 0.0 3.576972339752025 1.2919 -33.0 898023 -99.0 -99.0 -99.0 -99.0 9.946778e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4243433 0.0036501 0.0 -0.0 5356.375316032284 3579.5418273324276
-4.03964 3.877347 0.385486 8.140999 0.0 0.0 0.0 0.0 3.577128975529207 1.15919 -33.0 897962 -99.0 -99.0 -99.0 -99.0 9.113071e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.0062193 0.0055953 4.344124e+27 2.199177e+26 7539.577331233579 3580.9037652618013
-4.244115 3.864226 0.295573 8.459202 0.0 0.0 0.0 0.0 3.577482174297767 1.22573 -33.0 897835 -99.0 -99.0 -99.0 -99.0 5.721059e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1824564 0.0046971 6.652378e+26 1.979797e+25 7315.196557464561 3583.976608861684
-5.00978 3.727575 -0.15209 8.893492 0.0 0.0 0.0 0.0 3.577503708406774 1.2919 -33.0 898024 -99.0 -99.0 -99.0 -99.0 9.828584e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4243505 0.00365 0.0 -0.0 5340.414913094976 3584.164037321859
-3.95543 3.870644 0.425381 7.903879 0.0 0.0 0.0 0.0 3.577657707977411 1.0984 -33.0 897585 -99.0 -99.0 -99.0 -99.0 0.0001106726 -99.0 -5.7743331 -5.4856099 1.0983884 1.086566 8.8718075 0.0063582 4.538154e+27 2.815395e+26 7424.103195956503 3585.5046888549577
-5.015104 3.726246 -0.156433 8.893493 0.0 0.0 0.0 0.0 3.578027084445488 1.2919 -33.0 898025 -99.0 -99.0 -99.0 -99.0 9.708821e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4243576 0.00365 0.0 -0.0 5324.097498845221 3588.7222538046394
-5.020552 3.724885 -0.160786 8.893493 0.0 0.0 0.0 0.0 3.578542612589645 1.2919 -33.0 898026 -99.0 -99.0 -99.0 -99.0 9.587826e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4243645 0.00365 0.0 -0.0 5307.438860816682 3593.217494412985
-4.249278 3.862939 0.293446 8.459203 0.0 0.0 0.0 0.0 3.578752025398253 1.22573 -33.0 897836 -99.0 -99.0 -99.0 -99.0 5.652386e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1824702 0.004697 7.363094e+26 2.171927e+25 7293.550595323987 3595.0450317287814
-4.045258 3.875948 0.383203 8.141001 0.0 0.0 0.0 0.0 3.578957298326326 1.15919 -33.0 897963 -99.0 -99.0 -99.0 -99.0 9.013226e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.0062413 0.0055951 3.091009e+27 1.540664e+26 7515.3290427084 3596.8372959366484
-5.025605 3.723624 -0.165154 8.893493 0.0 0.0 0.0 0.0 3.57905038088365 1.2919 -33.0 898027 -99.0 -99.0 -99.0 -99.0 9.476939e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4243716 0.0036499 0.0 -0.0 5292.050745654737 3597.6502908635503
-5.030077 3.722508 -0.169482 8.893493 0.0 0.0 0.0 0.0 3.579543852902529 1.2919 -33.0 898028 -99.0 -99.0 -99.0 -99.0 9.379798e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4243788 0.0036499 0.0 -0.0 5278.469299918014 3601.9632501753363
-3.960723 3.869328 0.423244 7.903882 0.0 0.0 0.0 0.0 3.579632283086831 1.0984 -33.0 897586 -99.0 -99.0 -99.0 -99.0 0.0001086837 -99.0 -5.7743331 -5.4856099 1.0983884 1.086566 8.8718351 0.006358 8.623802e+27 5.31553e+26 7401.640713851393 3602.7366503887824
-4.254385 3.861665 0.291343 8.459204 0.0 0.0 0.0 0.0 3.580005340024389 1.22573 -33.0 897837 -99.0 -99.0 -99.0 -99.0 5.582212e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1824823 0.0046969 1.031832e+27 2.993794e+25 7272.18636396478 3606.0010974817674
-5.034372 3.721436 -0.173747 8.893493 0.0 0.0 0.0 0.0 3.580020626558313 1.2919 -33.0 898029 -99.0 -99.0 -99.0 -99.0 9.287556e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4243859 0.0036499 0.0 -0.0 5265.456145469317 3606.134922618705
-5.038548 3.720394 -0.177994 8.893493 0.0 0.0 0.0 0.0 3.580486192531353 1.2919 -33.0 898030 -99.0 -99.0 -99.0 -99.0 9.198733e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4243929 0.0036498 0.0 -0.0 5252.837913361532 3610.2129519998293
-4.050121 3.874737 0.381223 8.141003 0.0 0.0 0.0 0.0 3.580539561148265 1.15919 -33.0 897964 -99.0 -99.0 -99.0 -99.0 8.911782e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.0062616 0.005595 3.135427e+27 1.545141e+26 7494.402259630337 3610.6807027726236
-5.042618 3.719378 -0.182226 8.893493 0.0 0.0 0.0 0.0 3.580940886799611 1.2919 -33.0 898031 -99.0 -99.0 -99.0 -99.0 9.112949e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4243998 0.0036498 0.0 -0.0 5240.563648354039 3614.199974879207
-4.259379 3.86042 0.289287 8.459204 0.0 0.0 0.0 0.0 3.58122740303422 1.22573 -33.0 897838 -99.0 -99.0 -99.0 -99.0 5.523448e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1824956 0.0046968 6.44864e+26 1.846995e+25 7251.368906361848 3616.7144600373704
-5.046586 3.718388 -0.186443 8.893493 0.0 0.0 0.0 0.0 3.581384969922071 1.2919 -33.0 898032 -99.0 -99.0 -99.0 -99.0 9.030049e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244067 0.0036498 0.0 -0.0 5228.631078722693 3618.0979844755043
-3.966111 3.867988 0.421086 7.903885 0.0 0.0 0.0 0.0 3.581624040221886 1.0984 -33.0 897587 -99.0 -99.0 -99.0 -99.0 0.0001075667 -99.0 -5.7743331 -5.4856099 1.0983884 1.086566 8.8718631 0.0063578 7.12519e+27 4.323227e+26 7378.838413634192 3620.1981127667764
-5.050463 3.71742 -0.190643 8.893493 0.0 0.0 0.0 0.0 3.581818566420042 1.2919 -33.0 898033 -99.0 -99.0 -99.0 -99.0 8.949712e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244135 0.0036498 0.0 -0.0 5216.989948809838 3621.9077938033683
-4.054168 3.873729 0.379576 8.141004 0.0 0.0 0.0 0.0 3.581854486646144 1.15919 -33.0 897965 -99.0 -99.0 -99.0 -99.0 8.822047e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.0062761 0.0055949 3.609124e+27 1.765426e+26 7477.027879533024 3622.223578643526
-5.054261 3.716472 -0.194829 8.893493 0.0 0.0 0.0 0.0 3.582241956360565 1.2919 -33.0 898034 -99.0 -99.0 -99.0 -99.0 8.87182e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244202 0.0036497 0.0 -0.0 5205.614458829116 3625.6315951318397
-4.264306 3.859192 0.287258 8.459205 0.0 0.0 0.0 0.0 3.582432111636168 1.22573 -33.0 897839 -99.0 -99.0 -99.0 -99.0 5.457007e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1825088 0.0046968 9.449676e+26 2.65161e+25 7230.894081282449 3627.305231501848
-5.058277 3.71547 -0.198996 8.893493 0.0 0.0 0.0 0.0 3.582655260553601 1.2919 -33.0 898035 -99.0 -99.0 -99.0 -99.0 8.790216e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244267 0.0036497 0.0 -0.0 5193.617960259753 3629.270193537098
-5.062631 3.714383 -0.203194 8.893493 0.0 0.0 0.0 0.0 3.583063795734339 1.2919 -33.0 898036 -99.0 -99.0 -99.0 -99.0 8.702545e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.424433 0.0036497 0.0 -0.0 5180.635056248972 3632.87021172016
-4.05901 3.872523 0.377604 8.141005 0.0 0.0 0.0 0.0 3.58342715997695 1.15919 -33.0 897966 -99.0 -99.0 -99.0 -99.0 8.724217e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.0062939 0.0055948 3.577851e+27 1.719637e+26 7456.293591082505 3636.0750296886063
-5.067091 3.713269 -0.207437 8.893493 0.0 0.0 0.0 0.0 3.583468768902276 1.2919 -33.0 898037 -99.0 -99.0 -99.0 -99.0 8.613615e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244393 0.0036497 0.0 -0.0 5167.363342727202 3636.442185284952
-3.971414 3.866667 0.418954 7.903887 0.0 0.0 0.0 0.0 3.583592347478109 1.0984 -33.0 897588 -99.0 -99.0 -99.0 -99.0 0.0001059719 -99.0 -5.7743331 -5.4856099 1.0983884 1.086566 8.8718836 0.0063576 8.920471e+27 5.352364e+26 7356.428190861544 3637.5328454070673
-4.269187 3.857975 0.285249 8.459206 0.0 0.0 0.0 0.0 3.583621187382226 1.22573 -33.0 897840 -99.0 -99.0 -99.0 -99.0 5.400222e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1825219 0.0046967 6.230828e+26 1.727163e+25 7210.659700943386 3637.787420709502
-5.071626 3.712137 -0.211685 8.893493 0.0 0.0 0.0 0.0 3.583866673452901 1.2919 -33.0 898038 -99.0 -99.0 -99.0 -99.0 8.524143e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244456 0.0036496 0.0 -0.0 5153.912012381149 3639.9550573296874
-5.076238 3.710986 -0.215939 8.893493 0.0 0.0 0.0 0.0 3.584257719112186 1.2919 -33.0 898039 -99.0 -99.0 -99.0 -99.0 8.434082e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244517 0.0036496 0.0 -0.0 5140.270810400233 3643.410513344463
-5.080931 3.709814 -0.220201 8.893493 0.0 0.0 0.0 0.0 3.584642127808018 1.2919 -33.0 898040 -99.0 -99.0 -99.0 -99.0 8.343405e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244577 0.0036496 0.0 -0.0 5126.417823224895 3646.8103560889913
-4.274012 3.856772 0.283262 8.459206 0.0 0.0 0.0 0.0 3.584794465010233 1.22573 -33.0 897841 -99.0 -99.0 -99.0 -99.0 5.340228e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1825348 0.0046966 6.42005e+26 1.758233e+25 7190.713740432525 3648.158511510476
-5.085708 3.708621 -0.22447 8.893493 0.0 0.0 0.0 0.0 3.585020098624615 1.2919 -33.0 898041 -99.0 -99.0 -99.0 -99.0 8.252126e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244637 0.0036495 0.0 -0.0 5112.354959479521 3650.1561954391445
-4.064369 3.871188 0.375425 8.141007 0.0 0.0 0.0 0.0 3.585160784501555 1.15919 -33.0 897967 -99.0 -99.0 -99.0 -99.0 8.633882e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.006315 0.0055947 2.368082e+27 1.135974e+26 7433.4085010469 3651.402306164918
-5.090514 3.707421 -0.228747 8.893493 0.0 0.0 0.0 0.0 3.585391802316751 1.2919 -33.0 898042 -99.0 -99.0 -99.0 -99.0 8.161295e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244696 0.0036495 0.0 -0.0 5098.2484984668 3653.449398628914
-3.976781 3.865332 0.416814 7.90389 0.0 0.0 0.0 0.0 3.585561331070823 1.0984 -33.0 897589 -99.0 -99.0 -99.0 -99.0 0.0001052329 -99.0 -5.7743331 -5.4856099 1.0983884 1.086566 8.8719099 0.0063574 5.219429e+27 3.109714e+26 7333.849610842958 3654.9523178141562
-5.095258 3.706237 -0.233026 8.893493 0.0 0.0 0.0 0.0 3.5857566868798 1.2919 -33.0 898043 -99.0 -99.0 -99.0 -99.0 8.072598e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244754 0.0036495 0.0 -0.0 5084.368272845363 3656.6849286692404
-4.278848 3.855566 0.281271 8.459207 0.0 0.0 0.0 0.0 3.58596842318412 1.22573 -33.0 897842 -99.0 -99.0 -99.0 -99.0 5.280554e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1825481 0.0046966 6.751269e+26 1.831206e+25 7170.773419858443 3658.5636984953217
-5.099985 3.705056 -0.237292 8.893493 0.0 0.0 0.0 0.0 3.586113796801747 1.2919 -33.0 898044 -99.0 -99.0 -99.0 -99.0 7.985185e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244812 0.0036495 0.0 -0.0 5070.560862875309 3659.8541521107945
-5.104735 3.70387 -0.241554 8.893493 0.0 0.0 0.0 0.0 3.586463962929621 1.2919 -33.0 898045 -99.0 -99.0 -99.0 -99.0 7.898358e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244868 0.0036495 0.0 -0.0 5056.732730998921 3662.964283340232
-5.109508 3.702678 -0.245817 8.893493 0.0 0.0 0.0 0.0 3.586807685506092 1.2919 -33.0 898046 -99.0 -99.0 -99.0 -99.0 7.812045e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4244925 0.0036494 0.0 -0.0 5042.872640039515 3666.019623600218
-4.069669 3.869868 0.373265 8.141009 0.0 0.0 0.0 0.0 3.586877445727373 1.15919 -33.0 897968 -99.0 -99.0 -99.0 -99.0 8.522515e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.0063339 0.0055946 2.807327e+27 1.325229e+26 7410.849607904303 3666.6400154793414
-5.114303 3.701481 -0.25008 8.893493 0.0 0.0 0.0 0.0 3.587145084524029 1.2919 -33.0 898047 -99.0 -99.0 -99.0 -99.0 7.726277e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.424498 0.0036494 0.0 -0.0 5028.99263970546 3669.0211066754323
-4.283738 3.854347 0.279257 8.459208 0.0 0.0 0.0 0.0 3.587152912512728 1.22573 -33.0 897843 -99.0 -99.0 -99.0 -99.0 5.220341e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1825611 0.0046965 7.502129e+26 1.989306e+25 7150.674346426835 3669.0907717132554
-5.119124 3.700277 -0.254343 8.893493 0.0 0.0 0.0 0.0 3.587476274857809 1.2919 -33.0 898048 -99.0 -99.0 -99.0 -99.0 7.640995e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4245035 0.0036494 0.0 -0.0 5015.070008648401 3671.9696263617166
-3.982032 3.864026 0.414705 7.903892 0.0 0.0 0.0 0.0 3.587500510426477 1.0984 -33.0 897590 -99.0 -99.0 -99.0 -99.0 0.0001038065 -99.0 -5.7743331 -5.4856099 1.0983884 1.086566 8.8719366 0.0063572 6.209862e+27 3.680934e+26 7311.82856052493 3672.1854789675467
-5.123971 3.699067 -0.258607 8.893493 0.0 0.0 0.0 0.0 3.587801419813207 1.2919 -33.0 898049 -99.0 -99.0 -99.0 -99.0 7.55621e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4245089 0.0036494 0.0 -0.0 5001.116828561872 3674.8665134396556
-5.128668 3.697894 -0.262872 8.893493 0.0 0.0 0.0 0.0 3.588120628793662 1.2919 -33.0 898050 -99.0 -99.0 -99.0 -99.0 7.474948e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4245142 0.0036493 0.0 -0.0 4987.627375763093 3677.7126243742514
-4.288624 3.853128 0.277248 8.459208 0.0 0.0 0.0 0.0 3.58833343018191 1.22573 -33.0 897844 -99.0 -99.0 -99.0 -99.0 5.160039e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1825728 0.0046964 8.841613e+26 2.311792e+25 7130.631609003785 3679.6111531294223
-5.133298 3.696738 -0.267105 8.893493 0.0 0.0 0.0 0.0 3.588431562358414 1.2919 -33.0 898051 -99.0 -99.0 -99.0 -99.0 7.395686e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4245196 0.0036493 0.0 -0.0 4974.369020528808 3680.4869625598
-5.137904 3.695588 -0.271328 8.893493 0.0 0.0 0.0 0.0 3.588735912352008 1.2919 -33.0 898052 -99.0 -99.0 -99.0 -99.0 7.317676e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4245248 0.0036493 0.0 -0.0 4961.214450540555 3683.2044824525706
-4.076028 3.868284 0.370678 8.14101 0.0 0.0 0.0 0.0 3.58892852220566 1.15919 -33.0 897969 -99.0 -99.0 -99.0 -99.0 8.404726e-05 -99.0 -5.7110642 -33.2368772 1.1591755 1.1493461 9.0063571 0.0055944 2.347022e+27 1.092246e+26 7383.869287260722 3684.92526665665
-5.142485 3.694444 -0.275544 8.893493 0.0 0.0 0.0 0.0 3.589034085040579 1.2919 -33.0 898053 -99.0 -99.0 -99.0 -99.0 7.240901e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.42453 0.0036493 0.0 -0.0 4948.16302834525 3685.8686930853355
-5.147044 3.693305 -0.279752 8.893493 0.0 0.0 0.0 0.0 3.589326156112144 1.2919 -33.0 898054 -99.0 -99.0 -99.0 -99.0 7.165273e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4245351 0.0036492 0.0 -0.0 4935.202758703273 3688.4801589986077
-3.987247 3.862728 0.412602 7.903895 0.0 0.0 0.0 0.0 3.589437727546176 1.0984 -33.0 897591 -99.0 -99.0 -99.0 -99.0 0.0001021249 -99.0 -5.7743331 -5.4856099 1.0983884 1.086566 8.871959 0.0063571 9.0175e+27 5.29551e+26 7290.0079175858245 3689.478205201837
-4.293504 3.851912 0.275239 8.459209 0.0 0.0 0.0 0.0 3.589509188840586 1.22573 -33.0 897845 -99.0 -99.0 -99.0 -99.0 5.109062e-05 -99.0 -5.6921217 -33.2126345 1.2257241 1.2138285 9.1825864 0.0046963 3.760301e+26 9.875981e+24 7110.694168449755 3690.117586642564
-5.151585 3.692171 -0.283953 8.893493 0.0 0.0 0.0 0.0 3.589612303522756 1.2919 -33.0 898055 -99.0 -99.0 -99.0 -99.0 7.090735e-06 -99.0 -5.720035 -33.1897996 1.2918991 1.2831318 9.4245401 0.0036492 0.0 -0.0 4922.333104834956 3691.0403640294758
